,Source,Target,Type,Id,Weight
941,131,4962,Directed,941,1
942,131,5020,Directed,942,1
943,131,5031,Directed,943,1
944,131,5070,Directed,944,1
945,131,5147,Directed,945,1
946,131,5193,Directed,946,1
947,131,5194,Directed,947,1
948,131,5246,Directed,948,1
949,131,5391,Directed,949,1
950,133,1582,Directed,950,1
951,133,3726,Directed,951,1
952,133,5296,Directed,952,1
953,134,898,Directed,953,1
954,134,948,Directed,954,1
955,134,1643,Directed,955,1
956,134,2313,Directed,956,1
957,134,5178,Directed,957,1
958,134,5485,Directed,958,1
959,135,341,Directed,959,1
960,135,484,Directed,960,1
961,135,565,Directed,961,1
962,135,642,Directed,962,1
963,135,648,Directed,963,1
964,135,796,Directed,964,1
965,135,801,Directed,965,1
966,135,984,Directed,966,1
967,135,1609,Directed,967,1
968,135,1640,Directed,968,1
969,135,1656,Directed,969,1
970,135,1762,Directed,970,1
971,135,1993,Directed,971,1
972,135,2163,Directed,972,1
973,135,2219,Directed,973,1
974,135,2237,Directed,974,1
975,135,2263,Directed,975,1
976,135,2268,Directed,976,1
977,135,2433,Directed,977,1
978,135,3020,Directed,978,1
979,135,3192,Directed,979,1
980,135,3293,Directed,980,1
981,135,3663,Directed,981,1
982,135,3913,Directed,982,1
983,135,4022,Directed,983,1
984,135,4371,Directed,984,1
985,135,4415,Directed,985,1
986,135,4623,Directed,986,1
987,135,4646,Directed,987,1
988,135,4657,Directed,988,1
989,135,4721,Directed,989,1
990,135,4889,Directed,990,1
991,135,4956,Directed,991,1
992,135,4969,Directed,992,1
993,135,5211,Directed,993,1
994,136,1044,Directed,994,1
995,136,1564,Directed,995,1
996,136,1884,Directed,996,1
997,136,4589,Directed,997,1
998,137,400,Directed,998,1
999,137,743,Directed,999,1
1000,137,1946,Directed,1000,1
1001,137,2968,Directed,1001,1
1002,137,3319,Directed,1002,1
1003,137,4204,Directed,1003,1
1004,137,5485,Directed,1004,1
1005,138,1458,Directed,1005,1
1006,138,1785,Directed,1006,1
1007,138,3763,Directed,1007,1
1008,139,160,Directed,1008,1
1009,140,3319,Directed,1009,1
1010,142,1317,Directed,1010,1
1011,143,695,Directed,1011,1
1012,143,1031,Directed,1012,1
1013,143,2695,Directed,1013,1
1014,145,41,Directed,1014,1
1015,146,1563,Directed,1015,1
1016,147,105,Directed,1016,1
1017,147,284,Directed,1017,1
1018,147,713,Directed,1018,1
1019,147,1205,Directed,1019,1
1020,147,1304,Directed,1020,1
1021,147,1367,Directed,1021,1
1022,147,2078,Directed,1022,1
1023,147,2181,Directed,1023,1
1024,147,2580,Directed,1024,1
1025,147,3326,Directed,1025,1
1026,147,3327,Directed,1026,1
1027,147,3515,Directed,1027,1
1028,147,3556,Directed,1028,1
1029,147,3758,Directed,1029,1
1030,147,3925,Directed,1030,1
1031,147,5554,Directed,1031,1
1032,148,1413,Directed,1032,1
1033,148,1708,Directed,1033,1
1034,148,2217,Directed,1034,1
1035,148,2222,Directed,1035,1
1036,148,3067,Directed,1036,1
1037,148,3466,Directed,1037,1
1038,148,4407,Directed,1038,1
1039,148,4518,Directed,1039,1
1040,148,4568,Directed,1040,1
1041,152,77,Directed,1041,1
1042,152,281,Directed,1042,1
1043,152,1614,Directed,1043,1
1044,152,1827,Directed,1044,1
1045,152,2655,Directed,1045,1
1046,152,3354,Directed,1046,1
1047,152,3644,Directed,1047,1
1048,152,3658,Directed,1048,1
1049,152,4028,Directed,1049,1
1050,152,4305,Directed,1050,1
1051,152,5121,Directed,1051,1
1052,153,4284,Directed,1052,1
1053,156,675,Directed,1053,1
1054,156,779,Directed,1054,1
1055,156,1180,Directed,1055,1
1056,156,1267,Directed,1056,1
1057,156,1889,Directed,1057,1
1058,156,2819,Directed,1058,1
1059,156,2927,Directed,1059,1
1060,156,3152,Directed,1060,1
1061,156,3293,Directed,1061,1
1062,156,3943,Directed,1062,1
1063,156,4039,Directed,1063,1
1064,156,4640,Directed,1064,1
1065,156,4822,Directed,1065,1
1066,156,5266,Directed,1066,1
1067,157,494,Directed,1067,1
1068,157,627,Directed,1068,1
1069,157,1062,Directed,1069,1
1070,157,2820,Directed,1070,1
1071,157,3772,Directed,1071,1
1072,157,3925,Directed,1072,1
1073,157,4206,Directed,1073,1
1074,157,5040,Directed,1074,1
1075,159,1693,Directed,1075,1
1076,159,1869,Directed,1076,1
1077,159,2017,Directed,1077,1
1078,159,4919,Directed,1078,1
1079,161,157,Directed,1079,1
1080,161,436,Directed,1080,1
1081,161,509,Directed,1081,1
1082,161,861,Directed,1082,1
1083,161,928,Directed,1083,1
1084,161,1091,Directed,1084,1
1085,161,1469,Directed,1085,1
1086,161,1483,Directed,1086,1
1087,161,2079,Directed,1087,1
1088,161,2124,Directed,1088,1
1089,161,2223,Directed,1089,1
1090,161,2231,Directed,1090,1
1091,161,2317,Directed,1091,1
1092,161,2448,Directed,1092,1
1093,161,2742,Directed,1093,1
1094,161,3263,Directed,1094,1
1095,161,3284,Directed,1095,1
1096,161,3351,Directed,1096,1
1097,161,3388,Directed,1097,1
1098,161,3576,Directed,1098,1
1099,161,3875,Directed,1099,1
1100,161,3940,Directed,1100,1
1101,161,4504,Directed,1101,1
1102,161,4708,Directed,1102,1
1103,161,4826,Directed,1103,1
1104,161,4843,Directed,1104,1
1105,161,5074,Directed,1105,1
1106,161,5275,Directed,1106,1
1107,161,5306,Directed,1107,1
1108,161,5423,Directed,1108,1
1109,161,5563,Directed,1109,1
1110,162,3390,Directed,1110,1
1111,164,593,Directed,1111,1
1112,164,1165,Directed,1112,1
1113,164,1495,Directed,1113,1
1114,164,4619,Directed,1114,1
1115,164,4701,Directed,1115,1
1116,164,4887,Directed,1116,1
1117,168,480,Directed,1117,1
1118,168,768,Directed,1118,1
1119,168,1195,Directed,1119,1
1120,168,1246,Directed,1120,1
1121,168,1264,Directed,1121,1
1122,168,1483,Directed,1122,1
1123,168,1796,Directed,1123,1
1124,168,2048,Directed,1124,1
1125,168,2089,Directed,1125,1
1126,168,2964,Directed,1126,1
1127,168,3812,Directed,1127,1
1128,168,4025,Directed,1128,1
1129,168,4291,Directed,1129,1
1130,168,4372,Directed,1130,1
1131,168,4638,Directed,1131,1
1132,168,4863,Directed,1132,1
1133,168,4937,Directed,1133,1
1134,168,5098,Directed,1134,1
1135,168,5346,Directed,1135,1
1136,170,673,Directed,1136,1
1137,171,4647,Directed,1137,1
1138,172,1,Directed,1138,1
1139,172,37,Directed,1139,1
1140,172,81,Directed,1140,1
1141,172,99,Directed,1141,1
1142,172,218,Directed,1142,1
1143,172,265,Directed,1143,1
1144,172,278,Directed,1144,1
1145,172,408,Directed,1145,1
1146,172,421,Directed,1146,1
1147,172,483,Directed,1147,1
1148,172,523,Directed,1148,1
1149,172,796,Directed,1149,1
1150,172,976,Directed,1150,1
1151,172,981,Directed,1151,1
1152,172,1076,Directed,1152,1
1153,172,1094,Directed,1153,1
1154,172,1174,Directed,1154,1
1155,172,1181,Directed,1155,1
1156,172,1280,Directed,1156,1
1157,172,1315,Directed,1157,1
1158,172,1351,Directed,1158,1
1159,172,1581,Directed,1159,1
1160,172,1729,Directed,1160,1
1161,172,1908,Directed,1161,1
1162,172,1951,Directed,1162,1
1163,172,2103,Directed,1163,1
1164,172,2138,Directed,1164,1
1165,172,2180,Directed,1165,1
1166,172,2232,Directed,1166,1
1167,172,2291,Directed,1167,1
1168,172,2306,Directed,1168,1
1169,172,2383,Directed,1169,1
1170,172,2410,Directed,1170,1
1171,172,2439,Directed,1171,1
1172,172,2624,Directed,1172,1
1173,172,2651,Directed,1173,1
1174,172,2691,Directed,1174,1
1175,172,2693,Directed,1175,1
1176,172,2726,Directed,1176,1
1177,172,2777,Directed,1177,1
1178,172,2831,Directed,1178,1
1179,172,3067,Directed,1179,1
1180,172,3076,Directed,1180,1
1181,172,3082,Directed,1181,1
1182,172,3109,Directed,1182,1
1183,172,3230,Directed,1183,1
1184,172,3243,Directed,1184,1
1185,172,3312,Directed,1185,1
1186,172,3326,Directed,1186,1
1187,172,3377,Directed,1187,1
1188,172,3386,Directed,1188,1
1189,172,3405,Directed,1189,1
1190,172,3460,Directed,1190,1
1191,172,3522,Directed,1191,1
1192,172,3526,Directed,1192,1
1193,172,3532,Directed,1193,1
1194,172,3617,Directed,1194,1
1195,172,3620,Directed,1195,1
1196,172,3699,Directed,1196,1
1197,172,3716,Directed,1197,1
1198,172,3770,Directed,1198,1
1199,172,3822,Directed,1199,1
1200,172,3950,Directed,1200,1
1201,172,4063,Directed,1201,1
1202,172,4126,Directed,1202,1
1203,172,4259,Directed,1203,1
1204,172,4430,Directed,1204,1
1205,172,4435,Directed,1205,1
1206,172,4491,Directed,1206,1
1207,172,4538,Directed,1207,1
1208,172,4705,Directed,1208,1
1209,172,4727,Directed,1209,1
1210,172,4765,Directed,1210,1
1211,172,4823,Directed,1211,1
1212,172,4868,Directed,1212,1
1213,172,4982,Directed,1213,1
1214,172,5034,Directed,1214,1
1215,172,5047,Directed,1215,1
1216,172,5070,Directed,1216,1
1217,172,5093,Directed,1217,1
1218,172,5104,Directed,1218,1
1219,172,5199,Directed,1219,1
1220,172,5311,Directed,1220,1
1221,172,5443,Directed,1221,1
1222,172,5525,Directed,1222,1
1223,174,741,Directed,1223,1
1224,174,1835,Directed,1224,1
1225,174,1853,Directed,1225,1
1226,174,1967,Directed,1226,1
1227,174,2083,Directed,1227,1
1228,174,2646,Directed,1228,1
1229,174,3005,Directed,1229,1
1230,174,3263,Directed,1230,1
1231,174,4143,Directed,1231,1
1232,174,4269,Directed,1232,1
1233,174,4361,Directed,1233,1
1234,174,4584,Directed,1234,1
1235,174,4689,Directed,1235,1
1236,175,24,Directed,1236,1
1237,175,135,Directed,1237,1
1238,175,152,Directed,1238,1
1239,175,341,Directed,1239,1
1240,175,467,Directed,1240,1
1241,175,505,Directed,1241,1
1242,175,565,Directed,1242,1
1243,175,926,Directed,1243,1
1244,175,1043,Directed,1244,1
1245,175,1154,Directed,1245,1
1246,175,1280,Directed,1246,1
1247,175,1290,Directed,1247,1
1248,175,1312,Directed,1248,1
1249,175,1456,Directed,1249,1
1250,175,1532,Directed,1250,1
1251,175,1642,Directed,1251,1
1252,175,1781,Directed,1252,1
1253,175,2028,Directed,1253,1
1254,175,2221,Directed,1254,1
1255,175,2237,Directed,1255,1
1256,175,2263,Directed,1256,1
1257,175,2433,Directed,1257,1
1258,175,2710,Directed,1258,1
1259,175,3112,Directed,1259,1
1260,175,3150,Directed,1260,1
1261,175,3192,Directed,1261,1
1262,175,3198,Directed,1262,1
1263,175,3224,Directed,1263,1
1264,175,3230,Directed,1264,1
1265,175,3255,Directed,1265,1
1266,175,3663,Directed,1266,1
1267,175,3687,Directed,1267,1
1268,175,3714,Directed,1268,1
1269,175,3859,Directed,1269,1
1270,175,3913,Directed,1270,1
1271,175,4022,Directed,1271,1
1272,175,4278,Directed,1272,1
1273,175,4376,Directed,1273,1
1274,175,4412,Directed,1274,1
1275,175,4546,Directed,1275,1
1276,175,4556,Directed,1276,1
1277,175,4587,Directed,1277,1
1278,175,4657,Directed,1278,1
1279,175,4969,Directed,1279,1
1280,175,5170,Directed,1280,1
1281,175,5317,Directed,1281,1
1282,175,5525,Directed,1282,1
1283,176,400,Directed,1283,1
1284,176,803,Directed,1284,1
1285,176,854,Directed,1285,1
1286,176,2585,Directed,1286,1
1287,176,2968,Directed,1287,1
1288,176,4526,Directed,1288,1
1289,176,5162,Directed,1289,1
1290,178,1677,Directed,1290,1
1291,182,3173,Directed,1291,1
1292,182,3556,Directed,1292,1
1293,182,4002,Directed,1293,1
1294,182,5318,Directed,1294,1
1295,183,1073,Directed,1295,1
1296,183,1416,Directed,1296,1
1297,183,2828,Directed,1297,1
1298,183,2885,Directed,1298,1
1299,183,2970,Directed,1299,1
1300,183,3294,Directed,1300,1
1301,183,3789,Directed,1301,1
1302,183,4699,Directed,1302,1
1303,184,408,Directed,1303,1
1304,184,956,Directed,1304,1
1305,184,1930,Directed,1305,1
1306,184,2168,Directed,1306,1
1307,184,2947,Directed,1307,1
1308,184,3169,Directed,1308,1
1309,184,3740,Directed,1309,1
1310,185,378,Directed,1310,1
1311,185,567,Directed,1311,1
1312,185,742,Directed,1312,1
1313,185,1667,Directed,1313,1
1314,185,2218,Directed,1314,1
1315,185,3686,Directed,1315,1
1316,185,3950,Directed,1316,1
1317,185,3987,Directed,1317,1
1318,185,4567,Directed,1318,1
1319,185,4629,Directed,1319,1
1320,185,4919,Directed,1320,1
1321,186,1063,Directed,1321,1
1322,186,2949,Directed,1322,1
1323,186,3171,Directed,1323,1
1324,186,4190,Directed,1324,1
1325,186,4230,Directed,1325,1
1326,187,61,Directed,1326,1
1327,187,62,Directed,1327,1
1328,187,81,Directed,1328,1
1329,187,557,Directed,1329,1
1330,187,841,Directed,1330,1
1331,187,1128,Directed,1331,1
1332,187,1824,Directed,1332,1
1333,187,2035,Directed,1333,1
1334,187,2218,Directed,1334,1
1335,187,2296,Directed,1335,1
1336,187,2322,Directed,1336,1
1337,187,2360,Directed,1337,1
1338,187,2874,Directed,1338,1
1339,187,2900,Directed,1339,1
1340,187,2903,Directed,1340,1
1341,187,3008,Directed,1341,1
1342,187,3051,Directed,1342,1
1343,187,3066,Directed,1343,1
1344,187,3163,Directed,1344,1
1345,187,3171,Directed,1345,1
1346,187,3807,Directed,1346,1
1347,187,3950,Directed,1347,1
1348,187,4096,Directed,1348,1
1349,187,4345,Directed,1349,1
1350,187,4500,Directed,1350,1
1351,187,4525,Directed,1351,1
1352,187,4568,Directed,1352,1
1353,187,4589,Directed,1353,1
1354,187,4778,Directed,1354,1
1355,187,5001,Directed,1355,1
1356,187,5099,Directed,1356,1
1357,187,5194,Directed,1357,1
1358,188,658,Directed,1358,1
1359,188,1105,Directed,1359,1
1360,188,1299,Directed,1360,1
1361,188,1346,Directed,1361,1
1362,188,1828,Directed,1362,1
1363,188,2009,Directed,1363,1
1364,188,2260,Directed,1364,1
1365,188,2316,Directed,1365,1
1366,188,2775,Directed,1366,1
1367,188,2836,Directed,1367,1
1368,188,3754,Directed,1368,1
1369,188,4203,Directed,1369,1
1370,188,4816,Directed,1370,1
1371,188,5505,Directed,1371,1
1372,189,605,Directed,1372,1
1373,189,1569,Directed,1373,1
1374,189,1622,Directed,1374,1
1375,189,2083,Directed,1375,1
1376,189,2408,Directed,1376,1
1377,189,2650,Directed,1377,1
1378,189,2741,Directed,1378,1
1379,189,3263,Directed,1379,1
1380,189,4439,Directed,1380,1
1381,192,415,Directed,1381,1
1382,192,3565,Directed,1382,1
1383,193,2759,Directed,1383,1
1384,193,4289,Directed,1384,1
1385,195,67,Directed,1385,1
1386,195,81,Directed,1386,1
1387,195,1404,Directed,1387,1
1388,195,1729,Directed,1388,1
1389,195,4191,Directed,1389,1
1390,195,4202,Directed,1390,1
1391,196,280,Directed,1391,1
1392,196,1048,Directed,1392,1
1393,196,3147,Directed,1393,1
1394,196,5373,Directed,1394,1
1395,197,3011,Directed,1395,1
1396,198,535,Directed,1396,1
1397,198,826,Directed,1397,1
1398,198,1337,Directed,1398,1
1399,198,1715,Directed,1399,1
1400,198,2104,Directed,1400,1
1401,198,2673,Directed,1401,1
1402,198,3294,Directed,1402,1
1403,198,3389,Directed,1403,1
1404,198,3847,Directed,1404,1
1405,198,4349,Directed,1405,1
1406,198,4375,Directed,1406,1
1407,198,4793,Directed,1407,1
1408,198,4820,Directed,1408,1
1409,198,5069,Directed,1409,1
1410,198,5109,Directed,1410,1
1411,198,5338,Directed,1411,1
1412,200,1041,Directed,1412,1
1413,201,1182,Directed,1413,1
1414,201,3978,Directed,1414,1
1415,201,4455,Directed,1415,1
1416,202,2118,Directed,1416,1
1417,202,3823,Directed,1417,1
1418,202,4422,Directed,1418,1
1419,203,5281,Directed,1419,1
1420,204,993,Directed,1420,1
1421,204,3368,Directed,1421,1
1422,205,1889,Directed,1422,1
1423,205,2149,Directed,1423,1
1424,205,4187,Directed,1424,1
1425,205,5399,Directed,1425,1
1426,208,48,Directed,1426,1
1427,208,157,Directed,1427,1
1428,208,186,Directed,1428,1
1429,208,247,Directed,1429,1
1430,208,254,Directed,1430,1
1431,208,284,Directed,1431,1
1432,208,308,Directed,1432,1
1433,208,406,Directed,1433,1
1434,208,422,Directed,1434,1
1435,208,429,Directed,1435,1
1436,208,433,Directed,1436,1
1437,208,465,Directed,1437,1
1438,208,494,Directed,1438,1
1439,208,576,Directed,1439,1
1440,208,582,Directed,1440,1
1441,208,623,Directed,1441,1
1442,208,643,Directed,1442,1
1443,208,668,Directed,1443,1
1444,208,828,Directed,1444,1
1445,208,943,Directed,1445,1
1446,208,1032,Directed,1446,1
1447,208,1040,Directed,1447,1
1448,208,1045,Directed,1448,1
1449,208,1058,Directed,1449,1
1450,208,1063,Directed,1450,1
1451,208,1092,Directed,1451,1
1452,208,1104,Directed,1452,1
1453,208,1188,Directed,1453,1
1454,208,1189,Directed,1454,1
1455,208,1262,Directed,1455,1
1456,208,1343,Directed,1456,1
1457,208,1366,Directed,1457,1
1458,208,1367,Directed,1458,1
1459,208,1391,Directed,1459,1
1460,208,1414,Directed,1460,1
1461,208,1415,Directed,1461,1
1462,208,1469,Directed,1462,1
1463,208,1522,Directed,1463,1
1464,208,1525,Directed,1464,1
1465,208,1554,Directed,1465,1
1466,208,1630,Directed,1466,1
1467,208,1891,Directed,1467,1
1468,208,1894,Directed,1468,1
1469,208,2014,Directed,1469,1
1470,208,2020,Directed,1470,1
1471,208,2061,Directed,1471,1
1472,208,2153,Directed,1472,1
1473,208,2181,Directed,1473,1
1474,208,2293,Directed,1474,1
1475,208,2341,Directed,1475,1
1476,208,2343,Directed,1476,1
1477,208,2394,Directed,1477,1
1478,208,2437,Directed,1478,1
1479,208,2448,Directed,1479,1
1480,208,2478,Directed,1480,1
1481,208,2521,Directed,1481,1
1482,208,2536,Directed,1482,1
1483,208,2610,Directed,1483,1
1484,208,2684,Directed,1484,1
1485,208,2698,Directed,1485,1
1486,208,2763,Directed,1486,1
1487,208,2807,Directed,1487,1
1488,208,2809,Directed,1488,1
1489,208,2856,Directed,1489,1
1490,208,2872,Directed,1490,1
1491,208,2954,Directed,1491,1
1492,208,2982,Directed,1492,1
1493,208,3017,Directed,1493,1
1494,208,3041,Directed,1494,1
1495,208,3106,Directed,1495,1
1496,208,3114,Directed,1496,1
1497,208,3143,Directed,1497,1
1498,208,3185,Directed,1498,1
1499,208,3327,Directed,1499,1
1500,208,3359,Directed,1500,1
1501,208,3498,Directed,1501,1
1502,208,3533,Directed,1502,1
1503,208,3576,Directed,1503,1
1504,208,3769,Directed,1504,1
1505,208,3771,Directed,1505,1
1506,208,3815,Directed,1506,1
1507,208,3837,Directed,1507,1
1508,208,3870,Directed,1508,1
1509,208,3916,Directed,1509,1
1510,208,3970,Directed,1510,1
1511,208,4017,Directed,1511,1
1512,208,4034,Directed,1512,1
1513,208,4070,Directed,1513,1
1514,208,4072,Directed,1514,1
1515,208,4366,Directed,1515,1
1516,208,4367,Directed,1516,1
1517,208,4403,Directed,1517,1
1518,208,4609,Directed,1518,1
1519,208,4649,Directed,1519,1
1520,208,4669,Directed,1520,1
1521,208,4782,Directed,1521,1
1522,208,4845,Directed,1522,1
1523,208,4967,Directed,1523,1
1524,208,5027,Directed,1524,1
1525,208,5077,Directed,1525,1
1526,208,5181,Directed,1526,1
1527,208,5200,Directed,1527,1
1528,208,5202,Directed,1528,1
1529,208,5333,Directed,1529,1
1530,208,5432,Directed,1530,1
1531,208,5434,Directed,1531,1
1532,211,214,Directed,1532,1
1533,211,596,Directed,1533,1
1534,211,603,Directed,1534,1
1535,211,924,Directed,1535,1
1536,211,1326,Directed,1536,1
1537,211,1375,Directed,1537,1
1538,211,2126,Directed,1538,1
1539,211,2155,Directed,1539,1
1540,211,2719,Directed,1540,1
1541,211,2809,Directed,1541,1
1542,211,2817,Directed,1542,1
1543,211,3151,Directed,1543,1
1544,211,3896,Directed,1544,1
1545,211,4374,Directed,1545,1
1546,217,1526,Directed,1546,1
1547,217,2949,Directed,1547,1
1548,217,3894,Directed,1548,1
1549,217,3958,Directed,1549,1
1550,218,1772,Directed,1550,1
1551,218,2076,Directed,1551,1
1552,218,2300,Directed,1552,1
1553,218,2961,Directed,1553,1
1554,218,3484,Directed,1554,1
1555,218,4878,Directed,1555,1
1556,219,3770,Directed,1556,1
